"Utility.ID","Plant.Code","Prime.Mover","Energy.Source.1","Technology","Nameplate.Capacity","Operating.Year.avg","Operating.Year.max","Operating.Year.min","Net.Generation..Megawatthours.","cap_fac"
59104,59300,"PV","SUN","Solar Photovoltaic",3,2014,2014,2014,6042,0.229908675799087
59105,59301,"WT","WND","Onshore Wind Turbine",1.5,2016,2016,2016,712,0.0541856925418569
59106,59302,"WT","WND","Onshore Wind Turbine",4.5,2016,2016,2016,3454,0.0876204972095383
59107,59305,"WT","WND","Onshore Wind Turbine",1.5,2016,2016,2016,1064,0.0809741248097413
59108,59306,"WT","WND","Onshore Wind Turbine",1.5,2016,2016,2016,876,0.0666666666666667
59115,59311,"WT","WND","Onshore Wind Turbine",199,2014,2014,2014,873154,0.500879970629403
59115,59312,"WT","WND","Onshore Wind Turbine",98.6,2014,2014,2014,434274,0.502785573369641
59117,59314,"WT","WND","Onshore Wind Turbine",4.5,2016,2016,2016,2867,0.0727295788939624
59119,59320,"WT","WND","Onshore Wind Turbine",200,2015,2015,2015,634744,0.362296803652968
59120,59321,"WT","WND","Onshore Wind Turbine",200,2016,2016,2016,253642,0.144772831050228
59121,59322,"PV","SUN","Solar Photovoltaic",20,2015,2015,2015,49814,0.284326484018265
59122,59324,"PV","SUN","Solar Photovoltaic",1,2014,2014,2014,619,0.070662100456621
59125,59327,"PV","SUN","Solar Photovoltaic",1,2011,2011,2011,1745.37,0.199243150684932
59129,59328,"WT","WND","Onshore Wind Turbine",1,2014,2014,2014,4138,0.472374429223744
59129,59329,"WT","WND","Onshore Wind Turbine",1,2014,2014,2014,4291,0.489840182648402
59129,59330,"WT","WND","Onshore Wind Turbine",1,2014,2014,2014,3891,0.444178082191781
59129,59331,"WT","WND","Onshore Wind Turbine",1.6,2014,2014,2014,3936,0.280821917808219
59132,59333,"PV","SUN","Solar Photovoltaic",2,2015,2015,2015,3568,0.20365296803653
59135,59335,"IC","OBG","Other Waste Biomass",1.9,2011,2011,2011,10588.791,0.636192682047585
59136,10124,"HY","WAT","Conventional Hydroelectric",1,1987,1987,1987,2504,0.285844748858447
59138,59339,"PV","SUN","Solar Photovoltaic",108,2015,2015,2015,280955,0.296967486893286
59139,59182,"PV","SUN","Solar Photovoltaic",1.5,2014,2014,2014,3197,0.243302891933029
59139,59359,"PV","SUN","Solar Photovoltaic",1.5,2014,2014,2014,4003,0.304642313546423
59139,59360,"PV","SUN","Solar Photovoltaic",1,2014,2014,2014,2659,0.303538812785388
59139,59422,"PV","SUN","Solar Photovoltaic",1.5,2014,2014,2014,4047,0.307990867579909
59139,59423,"PV","SUN","Solar Photovoltaic",1.5,2014,2014,2014,3948,0.300456621004566
59139,59916,"PV","SUN","Solar Photovoltaic",1,2016,2016,2016,1734,0.197945205479452
5914,10530,"HY","WAT","Conventional Hydroelectric",5,1924,1924,1924,22498,0.51365296803653
5914,10531,"HY","WAT","Conventional Hydroelectric",9,1931,1931,1931,41902,0.531481481481481
5914,2540,"HY","WAT","Conventional Hydroelectric",4,1927,1927,1927,20175,0.575770547945205
5914,2543,"HY","WAT","Conventional Hydroelectric",20,1924,1924,1924,44997,0.256832191780822
5914,2544,"HY","WAT","Conventional Hydroelectric",2,1912,1918,1903,10838,0.618607305936073
5914,2545,"HY","WAT","Conventional Hydroelectric",36,1949,1966,1932,85659,0.271622907153729
5914,2546,"HY","WAT","Conventional Hydroelectric",6,1920,1920,1920,23186,0.441133942161339
5914,2547,"HY","WAT","Conventional Hydroelectric",15,1957,1957,1957,51528,0.392146118721461
5914,2548,"HY","WAT","Conventional Hydroelectric",16,1923,1923,1923,43646,0.311401255707763
5914,2550,"HY","WAT","Conventional Hydroelectric",3,1917.33333333333,1926,1913,18979,0.722184170471842
5914,2551,"HY","WAT","Conventional Hydroelectric",36,1921.33333333333,1928,1918,173416,0.549898528665652
5914,2552,"HY","WAT","Conventional Hydroelectric",12,1925,1925,1925,45236,0.430327245053272
5914,2555,"HY","WAT","Conventional Hydroelectric",6,1918.25,1925,1914,29760,0.5662100456621
5914,2556,"HY","WAT","Conventional Hydroelectric",2.5,1928,1928,1928,7648,0.349223744292237
5914,2557,"HY","WAT","Conventional Hydroelectric",3,1910.5,1923,1902,14022,0.533561643835616
5914,2559,"HY","WAT","Conventional Hydroelectric",2,1916,1916,1916,10373,0.592066210045662
5914,2560,"HY","WAT","Conventional Hydroelectric",4,1913.25,1920,1911,10850,0.309646118721461
5914,2561,"HY","WAT","Conventional Hydroelectric",4,1928,1928,1928,20699,0.590724885844749
5914,2562,"HY","WAT","Conventional Hydroelectric",24,1955,1955,1955,83926,0.399191400304414
5914,2563,"HY","WAT","Conventional Hydroelectric",5,1924,1924,1924,14788,0.337625570776256
5914,2564,"HY","WAT","Conventional Hydroelectric",2,1918.5,1926,1911,8379,0.478253424657534
5914,2568,"HY","WAT","Conventional Hydroelectric",1.5,1950,1950,1950,5648,0.429832572298326
5914,2569,"HY","WAT","Conventional Hydroelectric",10,1983,1983,1983,33472,0.382100456621005
5914,2571,"HY","WAT","Conventional Hydroelectric",8,1917,1920,1914,46179,0.658946917808219
5914,2572,"HY","WAT","Conventional Hydroelectric",5.4,1924,1924,1924,15766,0.333291053610688
5914,2573,"HY","WAT","Conventional Hydroelectric",1,1924,1924,1924,3485,0.397831050228311
5914,2575,"HY","WAT","Conventional Hydroelectric",6,1925,1925,1925,27824,0.529375951293759
5914,2576,"HY","WAT","Conventional Hydroelectric",6,2003,2003,2003,33061,0.629014459665145
5914,2578,"HY","WAT","Conventional Hydroelectric",3,1942,1942,1942,10685,0.40658295281583
5914,2579,"HY","WAT","Conventional Hydroelectric",6,1912,1912,1912,18155,0.345414764079148
5914,2580,"HY","WAT","Conventional Hydroelectric",4,1909,1909,1909,4732,0.135045662100457
5914,2581,"HY","WAT","Conventional Hydroelectric",6,1921,1921,1921,16849,0.32056697108067
5914,2582,"HY","WAT","Conventional Hydroelectric",8,1930,1930,1930,20097,0.286772260273973
5914,2583,"HY","WAT","Conventional Hydroelectric",1,1940,1940,1940,5649,0.64486301369863
5914,2586,"HY","WAT","Conventional Hydroelectric",10,1915,1915,1915,26512,0.302648401826484
5914,2588,"HY","WAT","Conventional Hydroelectric",8,1929,1929,1929,35076,0.500513698630137
5914,2590,"HY","WAT","Conventional Hydroelectric",5,1928,1928,1928,17831,0.407100456621005
5914,2591,"HY","WAT","Conventional Hydroelectric",2,1928,1928,1928,12056,0.688127853881279
5914,2595,"HY","WAT","Conventional Hydroelectric",6,1914,1914,1914,20048,0.381430745814307
5914,2596,"HY","WAT","Conventional Hydroelectric",3,1961,2008,1914,6995,0.26617199391172
5914,2597,"HY","WAT","Conventional Hydroelectric",3,1925,1925,1925,12717,0.483904109589041
5914,2598,"HY","WAT","Conventional Hydroelectric",2.7,1935,1957,1924,15222,0.643581938102486
5914,2599,"HY","WAT","Conventional Hydroelectric",19,1959,1959,1959,69327,0.416528478731074
5914,2600,"HY","WAT","Conventional Hydroelectric",25,1956,1956,1956,86320,0.394155251141553
5914,2601,"HY","WAT","Conventional Hydroelectric",2,1928,1928,1928,9922,0.566324200913242
5914,2604,"HY","WAT","Conventional Hydroelectric",4,1934.75,1994,1912,11354,0.324029680365297
5914,2605,"HY","WAT","Conventional Hydroelectric",42,1918.2,1924,1915,128776,0.35001087192868
5914,2606,"HY","WAT","Conventional Hydroelectric",16,1908,1908,1908,35716,0.254823059360731
5914,2607,"HY","WAT","Conventional Hydroelectric",2,1919,1919,1919,6225,0.355308219178082
5914,2608,"HY","WAT","Conventional Hydroelectric",2,1925,1925,1925,9683,0.552682648401826
5914,2609,"HY","WAT","Conventional Hydroelectric",36.3,1951.66666666667,2009,1923,137352,0.431940827955772
5914,2610,"HY","WAT","Conventional Hydroelectric",16,1925,1925,1925,33670,0.240225456621005
5914,2611,"HY","WAT","Conventional Hydroelectric",21,1954,1954,1954,69985,0.380435964340074
5914,2612,"HY","WAT","Conventional Hydroelectric",56,1927,1930,1924,169748,0.346029028049576
5914,2613,"HY","WAT","Conventional Hydroelectric",26,1957,1957,1957,80566,0.353731998595012
5914,2614,"HY","WAT","Conventional Hydroelectric",38.5,1982.5,2013,1952,100142,0.296928185969282
5914,2616,"HY","WAT","Conventional Hydroelectric",4,1924,1924,1924,24373,0.695576484018265
5914,2617,"HY","WAT","Conventional Hydroelectric",4,1916.5,1927,1913,21634,0.617408675799087
5914,2619,"HY","WAT","Conventional Hydroelectric",21.9,1919,1919,1919,137185,0.715086215883739
5914,2621,"HY","WAT","Conventional Hydroelectric",8,1926,1926,1926,20629,0.294363584474886
5914,2623,"HY","WAT","Conventional Hydroelectric",4,1921,1921,1921,9965,0.284389269406393
5914,2624,"HY","WAT","Conventional Hydroelectric",2,1940,1940,1940,2669,0.152340182648402
5914,50268,"HY","WAT","Conventional Hydroelectric",3,1984,1984,1984,14091,0.536187214611872
5914,50269,"HY","WAT","Conventional Hydroelectric",3,1984,1984,1984,12410,0.472222222222222
5914,51033,"HY","WAT","Conventional Hydroelectric",7.5,1988,1988,1988,8157,0.124155251141553
5914,56936,"HY","WAT","Conventional Hydroelectric",11.8,1965.2,1980,1944,49055,0.474566597012615
5914,58678,"HY","WAT","Conventional Hydroelectric",1.8,2002,2002,2002,6394,0.405504819888382
5914,58679,"HY","WAT","Conventional Hydroelectric",1.5,1927,1927,1927,5350,0.407153729071537
5914,6527,"HY","WAT","Conventional Hydroelectric",22,1930,1930,1930,45853,0.237925487754255
5914,7583,"HY","WAT","Conventional Hydroelectric",1.1,1986,1986,1986,2682,0.278331257783313
59140,59357,"HY","WAT","Conventional Hydroelectric",7.5,2014,2014,2014,11166,0.169954337899543
59143,59374,"PV","SUN","Solar Photovoltaic",5,2015,2015,2015,8219,0.187648401826484
59146,58833,"PV","SUN","Solar Photovoltaic",51,2015,2015,2015,154324,0.345429313277823
59146,58833,"WT","WND","Onshore Wind Turbine",30,2015,2015,2015,65784,0.250319634703196
59147,59373,"GT","NG","Natural Gas Fired Combustion Turbine",4.7,2002,2005,2001,4602.08,0.111776935781599
59148,59378,"GT","NG","Natural Gas Fired Combustion Turbine",4.6,2010,2010,2010,15110,0.374975183641056
59155,56448,"WT","WND","Onshore Wind Turbine",42,2007,2007,2007,131836,0.358327897368993
59155,56449,"WT","WND","Onshore Wind Turbine",30,2006,2006,2006,110484,0.42041095890411
59155,56575,"WT","WND","Onshore Wind Turbine",20,2007,2007,2007,58717,0.335142694063927
59155,56633,"WT","WND","Onshore Wind Turbine",37.5,2009,2009,2009,73098,0.222520547945205
59155,56634,"WT","WND","Onshore Wind Turbine",87.5,2009,2009,2009,182377,0.237934768427919
59155,56989,"WT","WND","Onshore Wind Turbine",57,2009,2009,2009,141763,0.283912120483858
59155,56990,"WT","WND","Onshore Wind Turbine",60,2011,2011,2011,142815,0.27171803652968
59155,56991,"WT","WND","Onshore Wind Turbine",25.5,2010,2010,2010,57056,0.255421255260095
59155,57078,"WT","WND","Onshore Wind Turbine",15,2012,2012,2012,38311,0.291560121765601
59155,57079,"WT","WND","Onshore Wind Turbine",203.5,2009,2009,2009,455189,0.255342577945318
59155,57080,"WT","WND","Onshore Wind Turbine",40,2011,2011,2011,81446,0.232437214611872
59155,57082,"BA","MWH","Batteries",10,2012,2012,2012,0,0
59155,57082,"WT","WND","Onshore Wind Turbine",21,2012,2012,2012,80196,0.435942596216569
59155,57083,"WT","WND","Onshore Wind Turbine",34.5,2012,2012,2012,110643,0.366100853682748
59155,57087,"WT","WND","Onshore Wind Turbine",30,2011,2011,2011,90127,0.34294901065449
59155,58603,"PV","SUN","Solar Photovoltaic",2.2,2015,2015,2015,3565,0.184983395599834
59155,59384,"WT","WND","Onshore Wind Turbine",200,2015,2015,2015,818301,0.467066780821918
59156,59379,"IC","DFO","Petroleum Liquids",1.8,2015,2015,2015,0,0
59157,59381,"GT","NG","Natural Gas Fired Combustion Turbine",5,2010,2010,2010,30120,0.687671232876712
59158,59380,"PV","SUN","Solar Photovoltaic",19.5,2015,2015,2015,46550,0.272509073878937
59159,56129,"IC","DFO","Petroleum Liquids",2.9,2003,2003,2003,177,0.0069674067076051
59159,56131,"IC","DFO","Petroleum Liquids",2.9,2003,2003,2003,165,0.0064950401511573
59159,56132,"IC","DFO","Petroleum Liquids",2.9,2003,2003,2003,156,0.00614076523382145
59159,7814,"IC","DFO","Petroleum Liquids",5.8,2003,2003,2003,171,0.0033656117146906
59159,7957,"IC","DFO","Petroleum Liquids",2.9,2003,2003,2003,183,0.007203589985829
59160,59383,"ST","WH","All Other",2,2005,2005,2005,1,5.70776255707763e-05
59162,54927,"IC","NG","Natural Gas Internal Combustion Engine",9,1965,1965,1965,3,3.80517503805175e-05
59170,59392,"IC","LFG","Landfill Gas",1.6,2013,2013,2013,8126,0.57976598173516
59171,59393,"PV","SUN","Solar Photovoltaic",2,2013,2013,2013,3735,0.213184931506849
59174,59396,"PV","SUN","Solar Photovoltaic",5,2014,2014,2014,6908,0.157716894977169
59175,59404,"PV","SUN","Solar Photovoltaic",17.5,2014,2014,2014,48624,0.317181996086106
59176,59405,"PV","SUN","Solar Photovoltaic",1.3,2015,2015,2015,2490,0.218651211801897
59178,10255,"HY","WAT","Conventional Hydroelectric",13,1988,1988,1988,85399,0.749903407095188
59178,1469,"HY","WAT","Conventional Hydroelectric",8.9,1931,1938,1924,23067,0.295867323380022
59178,1475,"HY","WAT","Conventional Hydroelectric",7.8,1967.83333333333,2011,1941,38855,0.568654138859618
59178,1478,"HY","WAT","Conventional Hydroelectric",1.8,1917.75,1929,1913,10667,0.676496702181634
59178,55288,"HY","WAT","Conventional Hydroelectric",4,1923.8,1925,1923,27220,0.776826484018265
59178,57184,"HY","WAT","Conventional Hydroelectric",2.7,2009,2009,2009,7397,0.312743108405209
59178,59437,"HY","WAT","Conventional Hydroelectric",2.4,2013,2013,2013,11455,0.544853500761035
59178,59438,"HY","WAT","Conventional Hydroelectric",3.9,2013,2013,2013,26544,0.776958201615736
59180,59407,"PV","SUN","Solar Photovoltaic",10.5,2014,2014,2014,28208,0.306675364209611
59182,55353,"WT","WND","Onshore Wind Turbine",11.2,1999,1999,1999,25809,0.263056506849315
59182,55354,"WT","WND","Onshore Wind Turbine",11.8,1999,1999,1999,32850,0.317796610169492
59183,59408,"PV","SUN","Solar Photovoltaic",20,2015,2015,2015,51662,0.294874429223744
59184,57685,"PV","SUN","Solar Photovoltaic",10,2011,2011,2011,502,0.00573059360730594
59185,59409,"PV","SUN","Solar Photovoltaic",1,2014,2014,2014,2859,0.326369863013699
59185,59410,"PV","SUN","Solar Photovoltaic",1.5,2014,2014,2014,4456,0.339117199391172
59185,59411,"PV","SUN","Solar Photovoltaic",1.5,2014,2014,2014,4484,0.341248097412481
59187,59416,"PV","SUN","Solar Photovoltaic",2.1,2014,2014,2014,3389,0.184224831485105
59190,54803,"IC","DFO","Petroleum Liquids",2.8,1997,2000,1994,0,0
59195,59425,"IC","LFG","Landfill Gas",6,2014,2014,2014,46399,0.882781582952816
59199,59426,"PV","SUN","Solar Photovoltaic",5,2015,2015,2015,9192,0.20986301369863
59200,59424,"PV","SUN","Solar Photovoltaic",7.5,2014,2014,2014,14651,0.222998477929985
59202,59427,"PV","SUN","Solar Photovoltaic",5,2015,2015,2015,8864,0.202374429223744
59205,59428,"HY","WAT","Conventional Hydroelectric",1.5,2014,2014,2014,4085,0.310882800608828
59206,59429,"PV","SUN","Solar Photovoltaic",5,2015,2015,2015,7783,0.177694063926941
59208,59430,"PV","SUN","Solar Photovoltaic",5,2015,2015,2015,9281,0.21189497716895
59209,59771,"PV","SUN","Solar Photovoltaic",1,2013,2013,2013,1298,0.148173515981735
59209,59858,"PV","SUN","Solar Photovoltaic",1,2015,2015,2015,1938,0.221232876712329
59211,59441,"PV","SUN","Solar Photovoltaic",20,2015,2015,2015,57181,0.326375570776256
59212,59440,"PV","SUN","Solar Photovoltaic",7,2015,2015,2015,17202,0.280528375733855
59213,59447,"IC","OBG","Other Waste Biomass",1,2014,2014,2014,6364,0.72648401826484
59214,59446,"PV","SUN","Solar Photovoltaic",5,2011,2011,2011,7384,0.168584474885845
59215,59445,"PV","SUN","Solar Photovoltaic",2,2013,2013,2013,3064,0.174885844748858
59216,59448,"GT","LFG","Landfill Gas",3.5,2003,2003,2003,18547.715,0.604948303979126
59216,59448,"GT","NG","Natural Gas Fired Combustion Turbine",3.5,2005,2005,2005,17951.285,0.585495270711024
59216,59448,"WT","WND","Onshore Wind Turbine",3,2012,2012,2012,7260,0.276255707762557
59217,59451,"PV","SUN","Solar Photovoltaic",2.5,2013,2013,2013,4143,0.189178082191781
59219,59453,"GT","NG","Natural Gas Fired Combustion Turbine",4.6,2013,2013,2013,32284,0.801171332142148
59220,59454,"PV","SUN","Solar Photovoltaic",10,2013,2013,2013,23552,0.268858447488584
59221,59455,"PV","SUN","Solar Photovoltaic",5,2012,2012,2012,13055,0.298059360730594
59222,59456,"GT","NG","Natural Gas Fired Combustion Turbine",9.2,2011,2015,2007,39850,0.494465951955529
59222,59457,"GT","NG","Natural Gas Fired Combustion Turbine",4.6,2013,2013,2013,35215,0.873908080206472
59222,59458,"GT","NG","Natural Gas Fired Combustion Turbine",4.6,2005,2005,2005,35344,0.877109390510224
59223,59459,"PV","SUN","Solar Photovoltaic",1,2011,2011,2011,619,0.070662100456621
59228,59461,"IC","LFG","Landfill Gas",23.8,2016,2016,2016,107803,0.517070526840873
59229,59462,"PV","SUN","Solar Photovoltaic",1.5,2014,2014,2014,2897,0.220471841704718
59230,59463,"PV","SUN","Solar Photovoltaic",2,2014,2014,2014,2868,0.163698630136986
59230,59464,"PV","SUN","Solar Photovoltaic",3,2014,2014,2014,4168,0.158599695585997
59230,59465,"PV","SUN","Solar Photovoltaic",1.5,2014,2014,2014,2279,0.173439878234399
59230,59466,"PV","SUN","Solar Photovoltaic",1.9,2014,2014,2014,2807,0.168649363133862
59232,59468,"PV","SUN","Solar Photovoltaic",2.5,2013,2013,2013,3256,0.148675799086758
59232,59765,"PV","SUN","Solar Photovoltaic",2,2014,2014,2014,3299,0.188299086757991
59232,59766,"PV","SUN","Solar Photovoltaic",1.5,2014,2014,2014,2543,0.193531202435312
59232,59767,"PV","SUN","Solar Photovoltaic",4.8,2014,2014,2014,7471,0.177677891933029
59232,59768,"PV","SUN","Solar Photovoltaic",1.5,2014,2014,2014,2160,0.164383561643836
59232,60867,"PV","SUN","Solar Photovoltaic",3.3,2015,2015,2015,6390,0.221046077210461
59237,59470,"PV","SUN","Solar Photovoltaic",1.8,2014,2014,2014,2279,0.144533231861999
59238,59475,"WT","WND","Onshore Wind Turbine",249.9,2014,2014,2014,1054267,0.481593093858548
59239,59529,"IC","LFG","Landfill Gas",1.6,2014,2014,2014,10884,0.776541095890411
59240,59476,"PV","SUN","Solar Photovoltaic",2,2014,2014,2014,3055,0.174372146118721
59241,59477,"PV","SUN","Solar Photovoltaic",2.2,2014,2014,2014,3675,0.190691158156912
59244,59489,"PV","SUN","Solar Photovoltaic",1.7,2014,2014,2014,2115,0.142022562449637
59245,59486,"PV","SUN","Solar Photovoltaic",4.9,2016,2016,2016,2808,0.0654179480011183
59246,59487,"PV","SUN","Solar Photovoltaic",4.9,2015,2015,2015,6007,0.139945019103532
59251,59496,"GT","NG","Natural Gas Fired Combustion Turbine",5.6,2015,2015,2015,39535.655,0.805929040280496
59252,59495,"PV","SUN","Solar Photovoltaic",4,2014,2014,2014,6471,0.184674657534247
59254,59484,"PV","SUN","Solar Photovoltaic",3,2014,2014,2014,3400,0.12937595129376
59254,59485,"PV","SUN","Solar Photovoltaic",2.2,2014,2014,2014,1500,0.0778331257783313
59254,61243,"PV","SUN","Solar Photovoltaic",5.5,2016,2016,2016,7172,0.148858447488584
59254,61244,"PV","SUN","Solar Photovoltaic",2.5,2016,2016,2016,2153,0.098310502283105
59254,61245,"PV","SUN","Solar Photovoltaic",5.5,2016,2016,2016,5652,0.117310087173101
59258,59523,"PV","SUN","Solar Photovoltaic",60,2016,2016,2016,42913,0.0816457382039574
59261,59526,"PV","SUN","Solar Photovoltaic",12,2015,2015,2015,26537,0.252444824961948
59261,59527,"PV","SUN","Solar Photovoltaic",20,2015,2015,2015,45034,0.257043378995434
59261,59530,"PV","SUN","Solar Photovoltaic",20,2014,2014,2014,45352,0.258858447488584
59262,59528,"PV","SUN","Solar Photovoltaic",20,2016,2016,2016,59114,0.337408675799087
59263,59513,"PV","SUN","Solar Photovoltaic",20,2016,2016,2016,15427,0.0880536529680365
59273,59532,"PV","SUN","Solar Photovoltaic",105,2016,2016,2016,125680,0.136638399652098
59274,59535,"PV","SUN","Solar Photovoltaic",20,2015,2015,2015,38667,0.220702054794521
59275,59536,"PV","SUN","Solar Photovoltaic",1.5,2015,2015,2015,3126,0.237899543378995
59275,59537,"PV","SUN","Solar Photovoltaic",1.5,2015,2015,2015,3201,0.243607305936073
59276,59534,"PV","SUN","Solar Photovoltaic",5,2015,2015,2015,9354,0.213561643835616
59277,59533,"PV","SUN","Solar Photovoltaic",5,2015,2015,2015,9658,0.220502283105023
59278,59500,"PV","SUN","Solar Photovoltaic",5,2015,2015,2015,8489,0.193812785388128
59279,59501,"PV","SUN","Solar Photovoltaic",5,2015,2015,2015,7469,0.170525114155251
59284,59539,"PV","SUN","Solar Photovoltaic",1.5,2015,2015,2015,3151,0.239802130898021
59284,59540,"PV","SUN","Solar Photovoltaic",1.8,2015,2015,2015,3265,0.207064941653983
59284,59541,"PV","SUN","Solar Photovoltaic",1.5,2015,2015,2015,3121,0.23751902587519
59285,59542,"PV","SUN","Solar Photovoltaic",3.6,2016,2016,2016,5777,0.183187468290208
59286,59543,"PV","SUN","Solar Photovoltaic",1.6,2013,2013,2013,2123,0.151469748858447
59287,59544,"PV","SUN","Solar Photovoltaic",1.3,2012,2012,2012,1450,0.127327010888655
